chr	start	end	name
chr1	45337930	45338209	RUNX1ChIP_MCF10AOEq0.05_peak_359
chr1	45522085	45522195	RUNX1ChIP_MCF10AOEq0.05_peak_360
chr1	46342238	46342425	RUNX1ChIP_MCF10AOEq0.05_peak_361
chr1	46481223	46481296	RUNX1ChIP_MCF10AOEq0.05_peak_362
chr1	46522358	46522584	RUNX1ChIP_MCF10AOEq0.05_peak_363
chr1	46522673	46522759	RUNX1ChIP_MCF10AOEq0.05_peak_364
chr1	46749451	46749638	RUNX1ChIP_MCF10AOEq0.05_peak_365
chr1	46757287	46757434	RUNX1ChIP_MCF10AOEq0.05_peak_366
chr1	46757584	46757857	RUNX1ChIP_MCF10AOEq0.05_peak_367
chr1	46772541	46772740	RUNX1ChIP_MCF10AOEq0.05_peak_368
chr1	46806810	46806920	RUNX1ChIP_MCF10AOEq0.05_peak_369
chr1	46944574	46944679	RUNX1ChIP_MCF10AOEq0.05_peak_370
chr1	47031275	47031397	RUNX1ChIP_MCF10AOEq0.05_peak_371
chr1	47107840	47107922	RUNX1ChIP_MCF10AOEq0.05_peak_372
chr1	47727706	47727949	RUNX1ChIP_MCF10AOEq0.05_peak_373
chr1	47728447	47728647	RUNX1ChIP_MCF10AOEq0.05_peak_374
chr1	47826007	47826119	RUNX1ChIP_MCF10AOEq0.05_peak_375
chr1	47859159	47859483	RUNX1ChIP_MCF10AOEq0.05_peak_376
chr1	47914318	47914544	RUNX1ChIP_MCF10AOEq0.05_peak_377
chr1	47918771	47918947	RUNX1ChIP_MCF10AOEq0.05_peak_378
chr1	48026442	48026515	RUNX1ChIP_MCF10AOEq0.05_peak_379
chr1	48094317	48094501	RUNX1ChIP_MCF10AOEq0.05_peak_380
chr1	48115134	48115475	RUNX1ChIP_MCF10AOEq0.05_peak_381
chr1	48202008	48202125	RUNX1ChIP_MCF10AOEq0.05_peak_382
chr1	48617334	48617528	RUNX1ChIP_MCF10AOEq0.05_peak_383
chr1	50289594	50289671	RUNX1ChIP_MCF10AOEq0.05_peak_384
chr1	50492275	50492381	RUNX1ChIP_MCF10AOEq0.05_peak_385
chr1	51066575	51066711	RUNX1ChIP_MCF10AOEq0.05_peak_386
chr1	51168391	51168700	RUNX1ChIP_MCF10AOEq0.05_peak_387
chr1	51201073	51201161	RUNX1ChIP_MCF10AOEq0.05_peak_388
chr1	51316772	51317058	RUNX1ChIP_MCF10AOEq0.05_peak_389
chr1	51325174	51325247	RUNX1ChIP_MCF10AOEq0.05_peak_390
chr1	51484650	51484856	RUNX1ChIP_MCF10AOEq0.05_peak_391
chr1	51567783	51567890	RUNX1ChIP_MCF10AOEq0.05_peak_392
chr1	52055710	52055902	RUNX1ChIP_MCF10AOEq0.05_peak_393
chr1	52056963	52057071	RUNX1ChIP_MCF10AOEq0.05_peak_394
chr1	52142460	52142543	RUNX1ChIP_MCF10AOEq0.05_peak_395
chr1	52637593	52637666	RUNX1ChIP_MCF10AOEq0.05_peak_396
chr1	52658974	52659069	RUNX1ChIP_MCF10AOEq0.05_peak_397
chr1	52706282	52706562	RUNX1ChIP_MCF10AOEq0.05_peak_398
chr1	52726434	52726563	RUNX1ChIP_MCF10AOEq0.05_peak_399
chr1	52916783	52916911	RUNX1ChIP_MCF10AOEq0.05_peak_400
chr1	52919480	52919553	RUNX1ChIP_MCF10AOEq0.05_peak_401
chr1	53091830	53092004	RUNX1ChIP_MCF10AOEq0.05_peak_402
chr1	53330939	53331121	RUNX1ChIP_MCF10AOEq0.05_peak_403
chr1	53550479	53550785	RUNX1ChIP_MCF10AOEq0.05_peak_404
chr1	53552378	53552692	RUNX1ChIP_MCF10AOEq0.05_peak_405
chr1	53919475	53919562	RUNX1ChIP_MCF10AOEq0.05_peak_406
chr1	54245661	54245864	RUNX1ChIP_MCF10AOEq0.05_peak_407
chr1	54250211	54250542	RUNX1ChIP_MCF10AOEq0.05_peak_408
chr1	54253554	54253757	RUNX1ChIP_MCF10AOEq0.05_peak_409
chr1	54537377	54537611	RUNX1ChIP_MCF10AOEq0.05_peak_410
chr1	54542545	54542795	RUNX1ChIP_MCF10AOEq0.05_peak_411
chr1	54569521	54569712	RUNX1ChIP_MCF10AOEq0.05_peak_412
chr1	54813223	54813397	RUNX1ChIP_MCF10AOEq0.05_peak_413
chr1	54819311	54819384	RUNX1ChIP_MCF10AOEq0.05_peak_414
chr1	54861621	54861815	RUNX1ChIP_MCF10AOEq0.05_peak_415
chr1	55364090	55364439	RUNX1ChIP_MCF10AOEq0.05_peak_416
chr1	55429849	55429986	RUNX1ChIP_MCF10AOEq0.05_peak_417
chr1	55443068	55443145	RUNX1ChIP_MCF10AOEq0.05_peak_418
chr1	55719082	55719177	RUNX1ChIP_MCF10AOEq0.05_peak_419
chr1	55816533	55816727	RUNX1ChIP_MCF10AOEq0.05_peak_420
chr1	55966329	55966403	RUNX1ChIP_MCF10AOEq0.05_peak_421
chr1	56525667	56525774	RUNX1ChIP_MCF10AOEq0.05_peak_422
chr1	56845650	56845825	RUNX1ChIP_MCF10AOEq0.05_peak_423
chr1	56910703	56910796	RUNX1ChIP_MCF10AOEq0.05_peak_424
chr1	57237969	57238123	RUNX1ChIP_MCF10AOEq0.05_peak_425
chr1	57877282	57877424	RUNX1ChIP_MCF10AOEq0.05_peak_426
chr1	58295041	58295115	RUNX1ChIP_MCF10AOEq0.05_peak_427
chr1	58621413	58621629	RUNX1ChIP_MCF10AOEq0.05_peak_428
chr1	58815233	58815489	RUNX1ChIP_MCF10AOEq0.05_peak_429
chr1	58848786	58848890	RUNX1ChIP_MCF10AOEq0.05_peak_430
chr1	58964999	58965165	RUNX1ChIP_MCF10AOEq0.05_peak_431
chr1	59156690	59156799	RUNX1ChIP_MCF10AOEq0.05_peak_432
chr1	59565677	59565789	RUNX1ChIP_MCF10AOEq0.05_peak_433
chr1	59574181	59574414	RUNX1ChIP_MCF10AOEq0.05_peak_434
chr1	59673945	59674104	RUNX1ChIP_MCF10AOEq0.05_peak_435
chr1	59674740	59674892	RUNX1ChIP_MCF10AOEq0.05_peak_436
chr1	59678946	59679227	RUNX1ChIP_MCF10AOEq0.05_peak_437
chr1	59903930	59904005	RUNX1ChIP_MCF10AOEq0.05_peak_438
chr1	59928741	59928838	RUNX1ChIP_MCF10AOEq0.05_peak_439
chr1	59939736	59939889	RUNX1ChIP_MCF10AOEq0.05_peak_440
chr1	59971488	59971613	RUNX1ChIP_MCF10AOEq0.05_peak_441
chr1	61018232	61018369	RUNX1ChIP_MCF10AOEq0.05_peak_442
chr1	61057184	61057323	RUNX1ChIP_MCF10AOEq0.05_peak_443
chr1	61093772	61094042	RUNX1ChIP_MCF10AOEq0.05_peak_444
chr1	61140749	61141078	RUNX1ChIP_MCF10AOEq0.05_peak_445
chr1	61157584	61157888	RUNX1ChIP_MCF10AOEq0.05_peak_446
chr1	61220658	61220840	RUNX1ChIP_MCF10AOEq0.05_peak_447
chr1	61337952	61338244	RUNX1ChIP_MCF10AOEq0.05_peak_448
chr1	61952291	61952592	RUNX1ChIP_MCF10AOEq0.05_peak_449
chr1	61993480	61993607	RUNX1ChIP_MCF10AOEq0.05_peak_450
chr1	62299930	62300254	RUNX1ChIP_MCF10AOEq0.05_peak_451
chr1	62325679	62326053	RUNX1ChIP_MCF10AOEq0.05_peak_452
chr1	62892310	62892447	RUNX1ChIP_MCF10AOEq0.05_peak_453
chr1	62957641	62957794	RUNX1ChIP_MCF10AOEq0.05_peak_454
chr1	63112318	63112392	RUNX1ChIP_MCF10AOEq0.05_peak_455
chr1	63469857	63470034	RUNX1ChIP_MCF10AOEq0.05_peak_456
chr1	63826476	63826854	RUNX1ChIP_MCF10AOEq0.05_peak_457
chr1	63877898	63878009	RUNX1ChIP_MCF10AOEq0.05_peak_458
chr1	63984264	63984498	RUNX1ChIP_MCF10AOEq0.05_peak_459
chr1	64012299	64012472	RUNX1ChIP_MCF10AOEq0.05_peak_460
chr1	64041905	64041994	RUNX1ChIP_MCF10AOEq0.05_peak_461
chr1	64044247	64044476	RUNX1ChIP_MCF10AOEq0.05_peak_462
chr1	64133170	64133299	RUNX1ChIP_MCF10AOEq0.05_peak_463
chr1	64404645	64404972	RUNX1ChIP_MCF10AOEq0.05_peak_464
chr1	65172979	65173204	RUNX1ChIP_MCF10AOEq0.05_peak_465
chr1	65176549	65176835	RUNX1ChIP_MCF10AOEq0.05_peak_466
chr1	65422748	65422974	RUNX1ChIP_MCF10AOEq0.05_peak_467
chr1	65821053	65821260	RUNX1ChIP_MCF10AOEq0.05_peak_468
chr1	65830594	65830708	RUNX1ChIP_MCF10AOEq0.05_peak_469
chr1	66250631	66250807	RUNX1ChIP_MCF10AOEq0.05_peak_470
chr1	66251750	66251851	RUNX1ChIP_MCF10AOEq0.05_peak_471
chr1	66436511	66436596	RUNX1ChIP_MCF10AOEq0.05_peak_472
chr1	66564364	66564500	RUNX1ChIP_MCF10AOEq0.05_peak_473
chr1	66788646	66788742	RUNX1ChIP_MCF10AOEq0.05_peak_474
chr1	66832030	66832176	RUNX1ChIP_MCF10AOEq0.05_peak_475
chr1	67194659	67194780	RUNX1ChIP_MCF10AOEq0.05_peak_476
chr1	67686714	67686842	RUNX1ChIP_MCF10AOEq0.05_peak_477
chr1	67750273	67750367	RUNX1ChIP_MCF10AOEq0.05_peak_478
chr1	67754231	67754378	RUNX1ChIP_MCF10AOEq0.05_peak_479
chr1	67832961	67833112	RUNX1ChIP_MCF10AOEq0.05_peak_480
chr1	67834530	67834847	RUNX1ChIP_MCF10AOEq0.05_peak_481
chr1	67921797	67921870	RUNX1ChIP_MCF10AOEq0.05_peak_482
chr1	67987535	67987631	RUNX1ChIP_MCF10AOEq0.05_peak_483
chr1	69264074	69264177	RUNX1ChIP_MCF10AOEq0.05_peak_484
chr1	69437282	69437420	RUNX1ChIP_MCF10AOEq0.05_peak_485
chr1	70332187	70332260	RUNX1ChIP_MCF10AOEq0.05_peak_486
chr1	70354851	70354955	RUNX1ChIP_MCF10AOEq0.05_peak_487
chr1	70359316	70359547	RUNX1ChIP_MCF10AOEq0.05_peak_488
chr1	70410761	70411018	RUNX1ChIP_MCF10AOEq0.05_peak_489
chr1	71014145	71014302	RUNX1ChIP_MCF10AOEq0.05_peak_490
chr1	72366515	72366784	RUNX1ChIP_MCF10AOEq0.05_peak_491
chr1	74427806	74428002	RUNX1ChIP_MCF10AOEq0.05_peak_492
chr1	75374137	75374365	RUNX1ChIP_MCF10AOEq0.05_peak_493
chr1	75745483	75745661	RUNX1ChIP_MCF10AOEq0.05_peak_494
chr1	75855072	75855182	RUNX1ChIP_MCF10AOEq0.05_peak_495
chr1	76023836	76023939	RUNX1ChIP_MCF10AOEq0.05_peak_496
chr1	76073614	76073766	RUNX1ChIP_MCF10AOEq0.05_peak_497
chr1	76115447	76115526	RUNX1ChIP_MCF10AOEq0.05_peak_498
chr1	76137860	76137981	RUNX1ChIP_MCF10AOEq0.05_peak_499
chr1	76659240	76659419	RUNX1ChIP_MCF10AOEq0.05_peak_500
chr1	76659721	76659881	RUNX1ChIP_MCF10AOEq0.05_peak_501
chr1	77219444	77219613	RUNX1ChIP_MCF10AOEq0.05_peak_502
chr1	77539937	77540067	RUNX1ChIP_MCF10AOEq0.05_peak_503
chr1	77683463	77683686	RUNX1ChIP_MCF10AOEq0.05_peak_504
chr1	78178929	78179073	RUNX1ChIP_MCF10AOEq0.05_peak_505
chr1	78277366	78277563	RUNX1ChIP_MCF10AOEq0.05_peak_506
chr1	78370923	78371073	RUNX1ChIP_MCF10AOEq0.05_peak_507
chr1	78520286	78520498	RUNX1ChIP_MCF10AOEq0.05_peak_508
chr1	79568586	79568677	RUNX1ChIP_MCF10AOEq0.05_peak_509
chr1	80234941	80235098	RUNX1ChIP_MCF10AOEq0.05_peak_510
chr1	80451084	80451216	RUNX1ChIP_MCF10AOEq0.05_peak_511
chr1	81174094	81174351	RUNX1ChIP_MCF10AOEq0.05_peak_512
chr1	83134472	83134634	RUNX1ChIP_MCF10AOEq0.05_peak_513
chr1	83548264	83548375	RUNX1ChIP_MCF10AOEq0.05_peak_514
chr1	83702514	83702624	RUNX1ChIP_MCF10AOEq0.05_peak_515
chr1	83705214	83705356	RUNX1ChIP_MCF10AOEq0.05_peak_516
chr1	84248592	84248750	RUNX1ChIP_MCF10AOEq0.05_peak_517
chr1	84339509	84339707	RUNX1ChIP_MCF10AOEq0.05_peak_518
chr1	84690693	84690790	RUNX1ChIP_MCF10AOEq0.05_peak_519
chr1	84780012	84780258	RUNX1ChIP_MCF10AOEq0.05_peak_520
chr1	84854487	84854642	RUNX1ChIP_MCF10AOEq0.05_peak_521
chr1	84862831	84863070	RUNX1ChIP_MCF10AOEq0.05_peak_522
chr1	84869917	84870049	RUNX1ChIP_MCF10AOEq0.05_peak_523
chr1	85298275	85298492	RUNX1ChIP_MCF10AOEq0.05_peak_524
chr1	85321653	85321906	RUNX1ChIP_MCF10AOEq0.05_peak_525
chr1	85444468	85444599	RUNX1ChIP_MCF10AOEq0.05_peak_526
chr1	85585938	85586142	RUNX1ChIP_MCF10AOEq0.05_peak_527
chr1	85607074	85607520	RUNX1ChIP_MCF10AOEq0.05_peak_528
chr1	85612024	85612113	RUNX1ChIP_MCF10AOEq0.05_peak_529
chr1	85850296	85850392	RUNX1ChIP_MCF10AOEq0.05_peak_530
chr1	86434486	86434569	RUNX1ChIP_MCF10AOEq0.05_peak_531
chr1	87301516	87301656	RUNX1ChIP_MCF10AOEq0.05_peak_532
chr1	87645028	87645117	RUNX1ChIP_MCF10AOEq0.05_peak_533
chr1	88218184	88218382	RUNX1ChIP_MCF10AOEq0.05_peak_534
chr1	88392142	88392220	RUNX1ChIP_MCF10AOEq0.05_peak_535
chr1	89312004	89312100	RUNX1ChIP_MCF10AOEq0.05_peak_536
chr1	89464066	89464281	RUNX1ChIP_MCF10AOEq0.05_peak_537
chr1	89465321	89465457	RUNX1ChIP_MCF10AOEq0.05_peak_538
chr1	89466296	89466489	RUNX1ChIP_MCF10AOEq0.05_peak_539
chr1	89489023	89489333	RUNX1ChIP_MCF10AOEq0.05_peak_540
chr1	89605822	89606012	RUNX1ChIP_MCF10AOEq0.05_peak_541
chr1	89606373	89606579	RUNX1ChIP_MCF10AOEq0.05_peak_542
chr1	89826767	89826971	RUNX1ChIP_MCF10AOEq0.05_peak_543
chr1	89973481	89973624	RUNX1ChIP_MCF10AOEq0.05_peak_544
chr1	90145528	90145714	RUNX1ChIP_MCF10AOEq0.05_peak_545
chr1	90162395	90162472	RUNX1ChIP_MCF10AOEq0.05_peak_546
chr1	90371278	90371424	RUNX1ChIP_MCF10AOEq0.05_peak_547
chr1	90422851	90422924	RUNX1ChIP_MCF10AOEq0.05_peak_548
chr1	91731976	91732071	RUNX1ChIP_MCF10AOEq0.05_peak_549
chr1	91791969	91792241	RUNX1ChIP_MCF10AOEq0.05_peak_550
chr1	91804488	91804936	RUNX1ChIP_MCF10AOEq0.05_peak_551
chr1	91872648	91872911	RUNX1ChIP_MCF10AOEq0.05_peak_552
chr1	91885284	91885712	RUNX1ChIP_MCF10AOEq0.05_peak_553
chr1	92329884	92330092	RUNX1ChIP_MCF10AOEq0.05_peak_554
chr1	92784227	92784335	RUNX1ChIP_MCF10AOEq0.05_peak_555
chr1	93079102	93079297	RUNX1ChIP_MCF10AOEq0.05_peak_556
chr1	93081852	93082058	RUNX1ChIP_MCF10AOEq0.05_peak_557
chr1	93593192	93593315	RUNX1ChIP_MCF10AOEq0.05_peak_558
chr1	93649362	93649460	RUNX1ChIP_MCF10AOEq0.05_peak_559
chr1	93701715	93701788	RUNX1ChIP_MCF10AOEq0.05_peak_560
chr1	93701916	93702115	RUNX1ChIP_MCF10AOEq0.05_peak_561
chr1	93759081	93759179	RUNX1ChIP_MCF10AOEq0.05_peak_562
chr1	93779892	93780256	RUNX1ChIP_MCF10AOEq0.05_peak_563
chr1	93909386	93909498	RUNX1ChIP_MCF10AOEq0.05_peak_564
chr1	93964781	93964873	RUNX1ChIP_MCF10AOEq0.05_peak_565
chr1	93989021	93989301	RUNX1ChIP_MCF10AOEq0.05_peak_566
chr1	94237460	94237653	RUNX1ChIP_MCF10AOEq0.05_peak_567
chr1	94247614	94247843	RUNX1ChIP_MCF10AOEq0.05_peak_568
chr1	94305847	94305949	RUNX1ChIP_MCF10AOEq0.05_peak_569
chr1	94602448	94602754	RUNX1ChIP_MCF10AOEq0.05_peak_570
chr1	94653597	94653680	RUNX1ChIP_MCF10AOEq0.05_peak_571
chr1	94735698	94735826	RUNX1ChIP_MCF10AOEq0.05_peak_572
chr1	94739694	94739995	RUNX1ChIP_MCF10AOEq0.05_peak_573
chr1	94772467	94772570	RUNX1ChIP_MCF10AOEq0.05_peak_574
chr1	94925703	94925828	RUNX1ChIP_MCF10AOEq0.05_peak_575
chr1	95035596	95035851	RUNX1ChIP_MCF10AOEq0.05_peak_576
chr1	95098318	95098611	RUNX1ChIP_MCF10AOEq0.05_peak_577
chr1	95115826	95116027	RUNX1ChIP_MCF10AOEq0.05_peak_578
chr1	95117318	95117455	RUNX1ChIP_MCF10AOEq0.05_peak_579
chr1	95562299	95562540	RUNX1ChIP_MCF10AOEq0.05_peak_580
chr1	95742624	95742710	RUNX1ChIP_MCF10AOEq0.05_peak_581
chr1	95742786	95742877	RUNX1ChIP_MCF10AOEq0.05_peak_582
chr1	96309914	96310084	RUNX1ChIP_MCF10AOEq0.05_peak_583
chr1	96362642	96362987	RUNX1ChIP_MCF10AOEq0.05_peak_584
chr1	97082323	97082485	RUNX1ChIP_MCF10AOEq0.05_peak_585
chr1	97377588	97377682	RUNX1ChIP_MCF10AOEq0.05_peak_586
chr1	98110891	98110964	RUNX1ChIP_MCF10AOEq0.05_peak_587
chr1	98323936	98324346	RUNX1ChIP_MCF10AOEq0.05_peak_588
chr1	98333440	98333799	RUNX1ChIP_MCF10AOEq0.05_peak_589
chr1	98661998	98662252	RUNX1ChIP_MCF10AOEq0.05_peak_590
chr1	100785898	100786006	RUNX1ChIP_MCF10AOEq0.05_peak_591
chr1	101257956	101258191	RUNX1ChIP_MCF10AOEq0.05_peak_592
chr1	101291828	101291989	RUNX1ChIP_MCF10AOEq0.05_peak_593
chr1	101293465	101294040	RUNX1ChIP_MCF10AOEq0.05_peak_594
chr1	103556117	103556284	RUNX1ChIP_MCF10AOEq0.05_peak_595
chr1	106620760	106620845	RUNX1ChIP_MCF10AOEq0.05_peak_596
chr1	106996192	106996292	RUNX1ChIP_MCF10AOEq0.05_peak_597
chr1	107004560	107004670	RUNX1ChIP_MCF10AOEq0.05_peak_598
chr1	107220035	107220423	RUNX1ChIP_MCF10AOEq0.05_peak_599
chr1	107926780	107926934	RUNX1ChIP_MCF10AOEq0.05_peak_600
chr1	107936753	107936873	RUNX1ChIP_MCF10AOEq0.05_peak_601
chr1	108177271	108177347	RUNX1ChIP_MCF10AOEq0.05_peak_602
chr1	108505819	108505919	RUNX1ChIP_MCF10AOEq0.05_peak_603
chr1	108643516	108643636	RUNX1ChIP_MCF10AOEq0.05_peak_604
chr1	108646981	108647097	RUNX1ChIP_MCF10AOEq0.05_peak_605
chr1	108817197	108817399	RUNX1ChIP_MCF10AOEq0.05_peak_606
chr1	108828604	108828718	RUNX1ChIP_MCF10AOEq0.05_peak_607
chr1	108956930	108957003	RUNX1ChIP_MCF10AOEq0.05_peak_608
chr1	108963119	108963238	RUNX1ChIP_MCF10AOEq0.05_peak_609
chr1	109083992	109084105	RUNX1ChIP_MCF10AOEq0.05_peak_610
chr1	109162452	109162574	RUNX1ChIP_MCF10AOEq0.05_peak_611
chr1	109313314	109313449	RUNX1ChIP_MCF10AOEq0.05_peak_612
chr1	109370837	109370982	RUNX1ChIP_MCF10AOEq0.05_peak_613
chr1	109523811	109523958	RUNX1ChIP_MCF10AOEq0.05_peak_614
chr1	109857400	109857554	RUNX1ChIP_MCF10AOEq0.05_peak_615
chr1	109893066	109893239	RUNX1ChIP_MCF10AOEq0.05_peak_616
chr1	109904618	109904784	RUNX1ChIP_MCF10AOEq0.05_peak_617
chr1	109922757	109922873	RUNX1ChIP_MCF10AOEq0.05_peak_618
chr1	109927958	109928102	RUNX1ChIP_MCF10AOEq0.05_peak_619
chr1	109928647	109928945	RUNX1ChIP_MCF10AOEq0.05_peak_620
chr1	109929008	109929349	RUNX1ChIP_MCF10AOEq0.05_peak_621
chr1	109933960	109934217	RUNX1ChIP_MCF10AOEq0.05_peak_622
chr1	109934308	109934430	RUNX1ChIP_MCF10AOEq0.05_peak_623
chr1	110308343	110308416	RUNX1ChIP_MCF10AOEq0.05_peak_624
chr1	110897814	110897979	RUNX1ChIP_MCF10AOEq0.05_peak_625
chr1	111199885	111200162	RUNX1ChIP_MCF10AOEq0.05_peak_626
chr1	111203823	111204053	RUNX1ChIP_MCF10AOEq0.05_peak_627
chr1	111423148	111423292	RUNX1ChIP_MCF10AOEq0.05_peak_628
chr1	111789848	111789942	RUNX1ChIP_MCF10AOEq0.05_peak_629
chr1	112026171	112026275	RUNX1ChIP_MCF10AOEq0.05_peak_630
chr1	112371133	112371288	RUNX1ChIP_MCF10AOEq0.05_peak_631
chr1	112522705	112522874	RUNX1ChIP_MCF10AOEq0.05_peak_632
chr1	112901077	112901218	RUNX1ChIP_MCF10AOEq0.05_peak_633
chr1	112955445	112955526	RUNX1ChIP_MCF10AOEq0.05_peak_634
chr1	113042250	113042625	RUNX1ChIP_MCF10AOEq0.05_peak_635
chr1	113238671	113238928	RUNX1ChIP_MCF10AOEq0.05_peak_636
chr1	113388936	113389034	RUNX1ChIP_MCF10AOEq0.05_peak_637
chr1	113630150	113630275	RUNX1ChIP_MCF10AOEq0.05_peak_638
chr1	113784241	113784321	RUNX1ChIP_MCF10AOEq0.05_peak_639
chr1	113871660	113871898	RUNX1ChIP_MCF10AOEq0.05_peak_640
chr1	113982751	113982865	RUNX1ChIP_MCF10AOEq0.05_peak_641
chr1	114009480	114009717	RUNX1ChIP_MCF10AOEq0.05_peak_642
chr1	114040417	114040630	RUNX1ChIP_MCF10AOEq0.05_peak_643
chr1	114040832	114041004	RUNX1ChIP_MCF10AOEq0.05_peak_644
chr1	114088426	114088711	RUNX1ChIP_MCF10AOEq0.05_peak_645
chr1	114167574	114167647	RUNX1ChIP_MCF10AOEq0.05_peak_646
chr1	114758060	114758186	RUNX1ChIP_MCF10AOEq0.05_peak_647
chr1	114780804	114780954	RUNX1ChIP_MCF10AOEq0.05_peak_648
chr1	115062752	115062983	RUNX1ChIP_MCF10AOEq0.05_peak_649
chr1	115145248	115145407	RUNX1ChIP_MCF10AOEq0.05_peak_650
chr1	115168740	115168873	RUNX1ChIP_MCF10AOEq0.05_peak_651
chr1	115179408	115179822	RUNX1ChIP_MCF10AOEq0.05_peak_652
chr1	115260681	115260782	RUNX1ChIP_MCF10AOEq0.05_peak_653
chr1	115299288	115299490	RUNX1ChIP_MCF10AOEq0.05_peak_654
chr1	115333294	115333398	RUNX1ChIP_MCF10AOEq0.05_peak_655
chr1	115545890	115546048	RUNX1ChIP_MCF10AOEq0.05_peak_656
chr1	115546354	115546445	RUNX1ChIP_MCF10AOEq0.05_peak_657
chr1	115669140	115669250	RUNX1ChIP_MCF10AOEq0.05_peak_658
chr1	115782795	115782936	RUNX1ChIP_MCF10AOEq0.05_peak_659
chr1	115782993	115783177	RUNX1ChIP_MCF10AOEq0.05_peak_660
chr1	115977750	115977866	RUNX1ChIP_MCF10AOEq0.05_peak_661
chr1	116286623	116286726	RUNX1ChIP_MCF10AOEq0.05_peak_662
chr1	116393171	116393280	RUNX1ChIP_MCF10AOEq0.05_peak_663
chr1	116413512	116413670	RUNX1ChIP_MCF10AOEq0.05_peak_664
chr1	116515222	116515363	RUNX1ChIP_MCF10AOEq0.05_peak_665
chr1	116515427	116515553	RUNX1ChIP_MCF10AOEq0.05_peak_666
chr1	116563210	116563372	RUNX1ChIP_MCF10AOEq0.05_peak_667
chr1	116590698	116590808	RUNX1ChIP_MCF10AOEq0.05_peak_668
chr1	116693961	116694168	RUNX1ChIP_MCF10AOEq0.05_peak_669
chr1	116963040	116963218	RUNX1ChIP_MCF10AOEq0.05_peak_670
chr1	117189833	117189950	RUNX1ChIP_MCF10AOEq0.05_peak_671
chr1	117190046	117190119	RUNX1ChIP_MCF10AOEq0.05_peak_672
chr1	117806125	117806204	RUNX1ChIP_MCF10AOEq0.05_peak_673
chr1	118113347	118113486	RUNX1ChIP_MCF10AOEq0.05_peak_674
chr1	119002146	119002230	RUNX1ChIP_MCF10AOEq0.05_peak_675
chr1	119011821	119011970	RUNX1ChIP_MCF10AOEq0.05_peak_676
chr1	119080726	119080910	RUNX1ChIP_MCF10AOEq0.05_peak_677
chr1	119081449	119081581	RUNX1ChIP_MCF10AOEq0.05_peak_678
chr1	119093925	119094027	RUNX1ChIP_MCF10AOEq0.05_peak_679
chr1	119101715	119101846	RUNX1ChIP_MCF10AOEq0.05_peak_680
chr1	119229368	119229648	RUNX1ChIP_MCF10AOEq0.05_peak_681
chr1	119452931	119453184	RUNX1ChIP_MCF10AOEq0.05_peak_682
chr1	119587458	119587565	RUNX1ChIP_MCF10AOEq0.05_peak_683
chr1	119646050	119646131	RUNX1ChIP_MCF10AOEq0.05_peak_684
chr1	119646829	119646928	RUNX1ChIP_MCF10AOEq0.05_peak_685
chr1	119758664	119758846	RUNX1ChIP_MCF10AOEq0.05_peak_686
chr1	119783528	119783601	RUNX1ChIP_MCF10AOEq0.05_peak_687
chr1	119787986	119788080	RUNX1ChIP_MCF10AOEq0.05_peak_688
chr1	120069587	120069847	RUNX1ChIP_MCF10AOEq0.05_peak_689
chr1	120120445	120120740	RUNX1ChIP_MCF10AOEq0.05_peak_690
chr1	120283010	120283113	RUNX1ChIP_MCF10AOEq0.05_peak_691
chr1	120350685	120350922	RUNX1ChIP_MCF10AOEq0.05_peak_692
chr1	120477602	120477724	RUNX1ChIP_MCF10AOEq0.05_peak_693
chr1	120503557	120503631	RUNX1ChIP_MCF10AOEq0.05_peak_694
chr1	120529676	120529864	RUNX1ChIP_MCF10AOEq0.05_peak_695
chr1	120850708	120850878	RUNX1ChIP_MCF10AOEq0.05_peak_696
chr1	121270033	121270126	RUNX1ChIP_MCF10AOEq0.05_peak_697
chr1	121349666	121349801	RUNX1ChIP_MCF10AOEq0.05_peak_698
chr1	121396297	121396668	RUNX1ChIP_MCF10AOEq0.05_peak_699
chr1	143630554	143630693	RUNX1ChIP_MCF10AOEq0.05_peak_700
chr1	143729294	143729524	RUNX1ChIP_MCF10AOEq0.05_peak_701
chr1	143735892	143735986	RUNX1ChIP_MCF10AOEq0.05_peak_702
chr1	143803984	143804103	RUNX1ChIP_MCF10AOEq0.05_peak_703
chr1	143845249	143845507	RUNX1ChIP_MCF10AOEq0.05_peak_704
chr1	144076515	144076658	RUNX1ChIP_MCF10AOEq0.05_peak_705
chr1	144076751	144076902	RUNX1ChIP_MCF10AOEq0.05_peak_706
chr1	144077162	144077890	RUNX1ChIP_MCF10AOEq0.05_peak_707
chr1	144412633	144412731	RUNX1ChIP_MCF10AOEq0.05_peak_708
chr1	144460774	144460931	RUNX1ChIP_MCF10AOEq0.05_peak_709
chr1	144491973	144492084	RUNX1ChIP_MCF10AOEq0.05_peak_710
chr1	144495288	144495473	RUNX1ChIP_MCF10AOEq0.05_peak_711
chr1	144519730	144519892	RUNX1ChIP_MCF10AOEq0.05_peak_712
chr1	144528014	144528369	RUNX1ChIP_MCF10AOEq0.05_peak_713
chr1	144546425	144546509	RUNX1ChIP_MCF10AOEq0.05_peak_714
chr1	144551800	144551938	RUNX1ChIP_MCF10AOEq0.05_peak_715
chr1	144560029	144560115	RUNX1ChIP_MCF10AOEq0.05_peak_716
